"Año";"Periodo";"Último España"
"2016";"Día 19 de julio";"1,19"
"2016";"Día 20 de julio";"1,16"
"2016";"Día 21 de julio";"1,13"
"2016";"Día 22 de julio";"1,12"
"2016";"Día 23 de julio";"1,12"
"2016";"Día 25 de julio";"1,12"
"2016";"Día 26 de julio";"1,11"
"2016";"Día 27 de julio";"1,11"
"2016";"Día 28 de julio";"1,09"
"2016";"Día 29 de julio";"1,02"
"2016";"Día 30 de julio";"1,02"
"2016";"Día 1 de agosto";"1,03"
"2016";"Día 2 de agosto";"1,08"
"2016";"Día 3 de agosto";"1,09"
"2016";"Día 4 de agosto";"1,02"
"2016";"Día 5 de agosto";"1,02"
"2016";"Día 6 de agosto";"1,02"
"2016";"Día 8 de agosto";"1"
"2016";"Día 9 de agosto";"1"
"2016";"Día 10 de agosto";"0,95"
"2016";"Día 11 de agosto";"0,93"
"2016";"Día 12 de agosto";"0,93"
"2016";"Día 13 de agosto";"0,93"
"2016";"Día 14 de agosto";"0,93"
"2016";"Día 15 de agosto";"0,94"
"2016";"Día 16 de agosto";"0,98"
"2016";"Día 17 de agosto";"0,97"
"2016";"Día 18 de agosto";"0,92"
"2016";"Día 19 de agosto";"0,96"
"2016";"Día 20 de agosto";"0,95"
"2016";"Día 22 de agosto";"0,94"
"2016";"Día 23 de agosto";"0,94"
"2016";"Día 24 de agosto";"0,93"
"2016";"Día 25 de agosto";"0,92"
"2016";"Día 26 de agosto";"0,94"
"2016";"Día 29 de agosto";"0,94"
"2016";"Día 30 de agosto";"0,95"
"2016";"Día 31 de agosto";"1,01"
"2016";"Día 1 de septiembre";"1,06"
"2016";"Día 2 de septiembre";"1,04"
"2016";"Día 3 de septiembre";"1,04"
"2016";"Día 5 de septiembre";"1,01"
"2016";"Día 6 de septiembre";"0,93"
"2016";"Día 7 de septiembre";"0,93"
"2016";"Día 8 de septiembre";"0,99"
"2016";"Día 9 de septiembre";"1,08"
"2016";"Día 10 de septiembre";"1,08"
"2016";"Día 11 de septiembre";"1,08"
"2016";"Día 12 de septiembre";"1,08"
"2016";"Día 13 de septiembre";"1,11"
"2016";"Día 14 de septiembre";"1,07"
"2016";"Día 15 de septiembre";"1,07"
"2016";"Día 16 de septiembre";"1,08"
"2016";"Día 17 de septiembre";"1,08"
"2016";"Día 19 de septiembre";"1,04"
"2016";"Día 20 de septiembre";"0,99"
"2016";"Día 21 de septiembre";"1"
"2016";"Día 22 de septiembre";"0,92"
"2016";"Día 23 de septiembre";"0,97"
"2016";"Día 24 de septiembre";"0,97"
"2016";"Día 25 de septiembre";"0,97"
"2016";"Día 26 de septiembre";"0,93"
"2016";"Día 27 de septiembre";"0,91"
"2016";"Día 28 de septiembre";"0,91"
"2016";"Día 29 de septiembre";"0,92"
"2016";"Día 30 de septiembre";"0,88"
"2016";"Día 1 de octubre";"0,89"
"2016";"Día 3 de octubre";"0,96"
"2016";"Día 4 de octubre";"1,01"
"2016";"Día 5 de octubre";"1,07"
"2016";"Día 6 de octubre";"1,01"
"2016";"Día 7 de octubre";"1,02"
"2016";"Día 8 de octubre";"1,02"
"2016";"Día 10 de octubre";"1,03"
"2016";"Día 11 de octubre";"1,02"
"2016";"Día 12 de octubre";"1,08"
"2016";"Día 13 de octubre";"1,12"
"2016";"Día 14 de octubre";"1,14"
"2016";"Día 15 de octubre";"1,12"
"2016";"Día 17 de octubre";"1,11"
"2016";"Día 18 de octubre";"1,1"
"2016";"Día 19 de octubre";"1,12"
"2016";"Día 20 de octubre";"1,11"
"2016";"Día 21 de octubre";"1,12"
"2016";"Día 24 de octubre";"1,11"
"2016";"Día 25 de octubre";"1,08"
"2016";"Día 26 de octubre";"1,13"
"2016";"Día 27 de octubre";"1,2"
"2016";"Día 28 de octubre";"1,23"
"2016";"Día 31 de octubre";"1,2"
"2016";"Día 1 de noviembre";"1,31"
"2016";"Día 2 de noviembre";"1,21"
"2016";"Día 3 de noviembre";"1,25"
"2016";"Día 4 de noviembre";"1,28"
"2016";"Día 7 de noviembre";"1,25"
"2016";"Día 8 de noviembre";"1,27"
"2016";"Día 9 de noviembre";"1,3"
"2016";"Día 10 de noviembre";"1,41"
"2016";"Día 11 de noviembre";"1,48"
"2016";"Día 14 de noviembre";"1,52"
"2016";"Día 15 de noviembre";"1,46"
"2016";"Día 16 de noviembre";"1,55"
"2016";"Día 17 de noviembre";"1,62"
"2016";"Día 18 de noviembre";"1,6"
"2016";"Día 21 de noviembre";"1,61"
"2016";"Día 22 de noviembre";"1,52"
"2016";"Día 23 de noviembre";"1,6"
"2016";"Día 24 de noviembre";"1,59"
"2016";"Día 25 de noviembre";"1,59"
"2016";"Día 28 de noviembre";"1,57"
"2016";"Día 29 de noviembre";"1,51"
"2016";"Día 30 de noviembre";"1,55"
"2016";"Día 1 de diciembre";"1,65"
"2016";"Día 2 de diciembre";"1,54"
"2016";"Día 3 de diciembre";"1,57"
"2016";"Día 5 de diciembre";"1,56"
"2016";"Día 6 de diciembre";"1,5"
"2016";"Día 7 de diciembre";"1,43"
"2016";"Día 8 de diciembre";"1,51"
"2016";"Día 9 de diciembre";"1,52"
"2016";"Día 11 de diciembre";"1,54"
"2016";"Día 12 de diciembre";"1,5"
"2016";"Día 13 de diciembre";"1,44"
"2016";"Día 14 de diciembre";"1,41"
"2016";"Día 15 de diciembre";"1,42"
"2016";"Día 16 de diciembre";"1,43"
"2016";"Día 19 de diciembre";"1,39"
"2016";"Día 20 de diciembre";"1,34"
"2016";"Día 21 de diciembre";"1,39"
"2016";"Día 22 de diciembre";"1,41"
"2016";"Día 23 de diciembre";"1,38"
"2016";"Día 26 de diciembre";"1,38"
"2016";"Día 27 de diciembre";"1,4"
"2016";"Día 28 de diciembre";"1,36"
"2016";"Día 29 de diciembre";"1,33"
"2016";"Día 30 de diciembre";"1,39"
"2017";"Día 2 de enero";"1,34"
"2017";"Día 3 de enero";"1,42"
"2017";"Día 4 de enero";"1,44"
"2017";"Día 5 de enero";"1,49"
"2017";"Día 6 de enero";"1,55"
"2017";"Día 7 de enero";"1,57"
"2017";"Día 9 de enero";"1,49"
"2017";"Día 10 de enero";"1,48"
"2017";"Día 11 de enero";"1,42"
"2017";"Día 12 de enero";"1,4"
"2017";"Día 13 de enero";"1,43"
"2017";"Día 16 de enero";"1,43"
"2017";"Día 17 de enero";"1,41"
"2017";"Día 18 de enero";"1,46"
"2017";"Día 19 de enero";"1,48"
"2017";"Día 20 de enero";"1,5"
"2017";"Día 23 de enero";"1,44"
"2017";"Día 24 de enero";"1,5"
"2017";"Día 25 de enero";"1,55"
"2017";"Día 26 de enero";"1,57"
"2017";"Día 27 de enero";"1,59"
"2017";"Día 28 de enero";"1,62"
"2017";"Día 30 de enero";"1,63"
"2017";"Día 31 de enero";"1,59"
"2017";"Día 1 de febrero";"1,68"
"2017";"Día 2 de febrero";"1,64"
"2017";"Día 3 de febrero";"1,69"
"2017";"Día 4 de febrero";"1,71"
"2017";"Día 6 de febrero";"1,79"
"2017";"Día 7 de febrero";"1,77"
"2017";"Día 8 de febrero";"1,7"
"2017";"Día 9 de febrero";"1,62"
"2017";"Día 10 de febrero";"1,7"
"2017";"Día 13 de febrero";"1,66"
"2017";"Día 14 de febrero";"1,67"
"2017";"Día 15 de febrero";"1,68"
"2017";"Día 16 de febrero";"1,6"
"2017";"Día 17 de febrero";"1,63"
"2017";"Día 18 de febrero";"1,66"
"2017";"Día 20 de febrero";"1,61"
"2017";"Día 21 de febrero";"1,69"
"2017";"Día 22 de febrero";"1,66"
"2017";"Día 23 de febrero";"1,78"
"2017";"Día 24 de febrero";"1,7"
"2017";"Día 27 de febrero";"1,66"
"2017";"Día 28 de febrero";"1,66"
"2017";"Día 1 de marzo";"1,69"
"2017";"Día 2 de marzo";"1,69"
"2017";"Día 3 de marzo";"1,67"
"2017";"Día 6 de marzo";"1,75"
"2017";"Día 7 de marzo";"1,75"
"2017";"Día 8 de marzo";"1,81"
"2017";"Día 9 de marzo";"1,83"
"2017";"Día 10 de marzo";"1,89"
"2017";"Día 13 de marzo";"1,89"
"2017";"Día 14 de marzo";"1,87"
"2017";"Día 15 de marzo";"1,83"
"2017";"Día 16 de marzo";"1,89"
"2017";"Día 17 de marzo";"1,88"
"2017";"Día 18 de marzo";"1,88"
"2017";"Día 20 de marzo";"1,84"
"2017";"Día 21 de marzo";"1,81"
"2017";"Día 22 de marzo";"1,72"
"2017";"Día 23 de marzo";"1,73"
"2017";"Día 24 de marzo";"1,68"
"2017";"Día 26 de marzo";"1,71"
"2017";"Día 27 de marzo";"1,68"
"2017";"Día 28 de marzo";"1,67"
"2017";"Día 29 de marzo";"1,63"
"2017";"Día 30 de marzo";"1,65"
"2017";"Día 31 de marzo";"1,66"
"2017";"Día 3 de abril";"1,63"
"2017";"Día 4 de abril";"1,62"
"2017";"Día 5 de abril";"1,61"
"2017";"Día 6 de abril";"1,62"
"2017";"Día 7 de abril";"1,61"
"2017";"Día 10 de abril";"1,6"
"2017";"Día 11 de abril";"1,63"
"2017";"Día 12 de abril";"1,66"
"2017";"Día 13 de abril";"1,69"
"2017";"Día 17 de abril";"1,69"
"2017";"Día 18 de abril";"1,68"
"2017";"Día 19 de abril";"1,67"
"2017";"Día 20 de abril";"1,71"
"2017";"Día 21 de abril";"1,67"
"2017";"Día 22 de abril";"1,71"
"2017";"Día 24 de abril";"1,6"
"2017";"Día 25 de abril";"1,66"
"2017";"Día 26 de abril";"1,7"
"2017";"Día 27 de abril";"1,63"
"2017";"Día 28 de abril";"1,65"
"2017";"Día 2 de mayo";"1,65"
"2017";"Día 3 de mayo";"1,61"
"2017";"Día 4 de mayo";"1,59"
"2017";"Día 5 de mayo";"1,55"
"2017";"Día 7 de mayo";"1,58"
"2017";"Día 8 de mayo";"1,59"
"2017";"Día 9 de mayo";"1,62"
"2017";"Día 10 de mayo";"1,6"
"2017";"Día 11 de mayo";"1,64"
"2017";"Día 12 de mayo";"1,62"
"2017";"Día 15 de mayo";"1,63"
"2017";"Día 16 de mayo";"1,62"
"2017";"Día 17 de mayo";"1,56"
"2017";"Día 18 de mayo";"1,56"
"2017";"Día 19 de mayo";"1,57"
"2017";"Día 22 de mayo";"1,62"
"2017";"Día 23 de mayo";"1,61"
"2017";"Día 24 de mayo";"1,6"
"2017";"Día 25 de mayo";"1,58"
"2017";"Día 26 de mayo";"1,53"
"2017";"Día 29 de mayo";"1,55"
"2017";"Día 30 de mayo";"1,52"
"2017";"Día 31 de mayo";"1,55"
"2017";"Día 1 de junio";"1,56"
"2017";"Día 2 de junio";"1,57"
"2017";"Día 5 de junio";"1,58"
"2017";"Día 6 de junio";"1,54"
"2017";"Día 7 de junio";"1,57"
"2017";"Día 8 de junio";"1,47"
"2017";"Día 9 de junio";"1,44"
"2017";"Día 12 de junio";"1,44"
"2017";"Día 13 de junio";"1,43"
"2017";"Día 14 de junio";"1,38"
"2017";"Día 15 de junio";"1,42"
"2017";"Día 16 de junio";"1,46"
"2017";"Día 17 de junio";"1,46"
"2017";"Día 19 de junio";"1,44"
"2017";"Día 20 de junio";"1,38"
"2017";"Día 21 de junio";"1,36"
"2017";"Día 22 de junio";"1,37"
"2017";"Día 23 de junio";"1,39"
"2017";"Día 25 de junio";"1,37"
"2017";"Día 26 de junio";"1,37"
"2017";"Día 27 de junio";"1,48"
"2017";"Día 28 de junio";"1,42"
"2017";"Día 29 de junio";"1,52"
"2017";"Día 30 de junio";"1,53"
"2017";"Día 1 de julio";"1,54"
"2017";"Día 2 de julio";"1,54"
"2017";"Día 3 de julio";"1,51"
"2017";"Día 4 de julio";"1,52"
"2017";"Día 5 de julio";"1,57"
"2017";"Día 6 de julio";"1,67"
"2017";"Día 7 de julio";"1,74"
"2017";"Día 10 de julio";"1,67"
"2017";"Día 11 de julio";"1,69"
"2017";"Día 12 de julio";"1,63"
"2017";"Día 13 de julio";"1,7"
"2017";"Día 14 de julio";"1,65"
"2017";"Día 16 de julio";"1,66"
"2017";"Día 17 de julio";"1,59"
"2017";"Día 18 de julio";"1,54"
"2017";"Día 19 de julio";"1,56"
"2017";"Día 20 de julio";"1,47"
"2017";"Día 21 de julio";"1,46"
"2017";"Día 24 de julio";"1,48"
"2017";"Día 25 de julio";"1,54"
"2017";"Día 26 de julio";"1,54"
"2017";"Día 27 de julio";"1,5"
"2017";"Día 28 de julio";"1,52"
"2017";"Día 31 de julio";"1,49"
"2017";"Día 1 de agosto";"1,43"
"2017";"Día 2 de agosto";"1,45"
"2017";"Día 3 de agosto";"1,45"
"2017";"Día 4 de agosto";"1,47"
"2017";"Día 6 de agosto";"1,46"
"2017";"Día 7 de agosto";"1,45"
"2017";"Día 8 de agosto";"1,44"
"2017";"Día 9 de agosto";"1,42"
"2017";"Día 10 de agosto";"1,45"
"2017";"Día 11 de agosto";"1,45"
"2017";"Día 14 de agosto";"1,43"
"2017";"Día 15 de agosto";"1,47"
"2017";"Día 16 de agosto";"1,46"
"2017";"Día 17 de agosto";"1,43"
"2017";"Día 18 de agosto";"1,44"
"2017";"Día 21 de agosto";"1,42"
"2017";"Día 22 de agosto";"1,45"
"2017";"Día 23 de agosto";"1,45"
"2017";"Día 24 de agosto";"1,48"
"2017";"Día 25 de agosto";"1,48"
"2017";"Día 28 de agosto";"1,47"
"2017";"Día 29 de agosto";"1,45"
"2017";"Día 30 de agosto";"1,46"
"2017";"Día 31 de agosto";"1,45"
"2017";"Día 1 de septiembre";"1,48"
"2017";"Día 4 de septiembre";"1,44"
"2017";"Día 5 de septiembre";"1,41"
"2017";"Día 6 de septiembre";"1,56"
"2017";"Día 7 de septiembre";"1,49"
"2017";"Día 8 de septiembre";"1,53"
"2017";"Día 9 de septiembre";"1,54"
"2017";"Día 10 de septiembre";"1,54"
"2017";"Día 11 de septiembre";"1,56"
"2017";"Día 12 de septiembre";"1,6"
"2017";"Día 13 de septiembre";"1,58"
"2017";"Día 14 de septiembre";"1,61"
"2017";"Día 15 de septiembre";"1,61"
"2017";"Día 16 de septiembre";"1,63"
"2017";"Día 17 de septiembre";"1,63"
"2017";"Día 18 de septiembre";"1,59"
"2017";"Día 19 de septiembre";"1,56"
"2017";"Día 20 de septiembre";"1,58"
"2017";"Día 21 de septiembre";"1,62"
"2017";"Día 22 de septiembre";"1,63"
"2017";"Día 23 de septiembre";"1,65"
"2017";"Día 24 de septiembre";"1,65"
"2017";"Día 25 de septiembre";"1,63"
"2017";"Día 26 de septiembre";"1,61"
"2017";"Día 27 de septiembre";"1,64"
"2017";"Día 28 de septiembre";"1,63"
"2017";"Día 29 de septiembre";"1,61"
"2017";"Día 30 de septiembre";"1,63"
"2017";"Día 1 de octubre";"1,63"
"2017";"Día 2 de octubre";"1,69"
"2017";"Día 3 de octubre";"1,72"
"2017";"Día 4 de octubre";"1,78"
"2017";"Día 5 de octubre";"1,7"
"2017";"Día 6 de octubre";"1,67"
"2017";"Día 7 de octubre";"1,68"
"2017";"Día 8 de octubre";"1,68"
"2017";"Día 9 de octubre";"1,68"
"2017";"Día 10 de octubre";"1,7"
"2017";"Día 11 de octubre";"1,66"
"2017";"Día 12 de octubre";"1,64"
"2017";"Día 13 de octubre";"1,6"
"2017";"Día 16 de octubre";"1,58"
"2017";"Día 17 de octubre";"1,55"
"2017";"Día 18 de octubre";"1,62"
"2017";"Día 19 de octubre";"1,64"
"2017";"Día 20 de octubre";"1,66"
"2017";"Día 22 de octubre";"1,65"
"2017";"Día 23 de octubre";"1,63"
"2017";"Día 24 de octubre";"1,66"
"2017";"Día 25 de octubre";"1,64"
"2017";"Día 26 de octubre";"1,55"
"2017";"Día 27 de octubre";"1,59"
"2017";"Día 29 de octubre";"1,61"
"2017";"Día 30 de octubre";"1,5"
"2017";"Día 31 de octubre";"1,46"
"2017";"Día 1 de noviembre";"1,48"
"2017";"Día 2 de noviembre";"1,48"
"2017";"Día 3 de noviembre";"1,48"
"2017";"Día 6 de noviembre";"1,46"
"2017";"Día 7 de noviembre";"1,41"
"2017";"Día 8 de noviembre";"1,49"
"2017";"Día 9 de noviembre";"1,54"
"2017";"Día 10 de noviembre";"1,56"
"2017";"Día 13 de noviembre";"1,54"
"2017";"Día 14 de noviembre";"1,53"
"2017";"Día 15 de noviembre";"1,55"
"2017";"Día 16 de noviembre";"1,54"
"2017";"Día 17 de noviembre";"1,56"
"2017";"Día 20 de noviembre";"1,52"
"2017";"Día 21 de noviembre";"1,48"
"2017";"Día 22 de noviembre";"1,46"
"2017";"Día 23 de noviembre";"1,47"
"2017";"Día 24 de noviembre";"1,5"
"2017";"Día 27 de noviembre";"1,48"
"2017";"Día 28 de noviembre";"1,47"
"2017";"Día 29 de noviembre";"1,49"
"2017";"Día 30 de noviembre";"1,45"
"2017";"Día 1 de diciembre";"1,4"
"2017";"Día 2 de diciembre";"1,42"
"2017";"Día 4 de diciembre";"1,41"
"2017";"Día 5 de diciembre";"1,42"
"2017";"Día 6 de diciembre";"1,44"
"2017";"Día 7 de diciembre";"1,4"
"2017";"Día 8 de diciembre";"1,4"
"2017";"Día 11 de diciembre";"1,41"
"2017";"Día 12 de diciembre";"1,47"
"2017";"Día 13 de diciembre";"1,49"
"2017";"Día 14 de diciembre";"1,45"
"2017";"Día 15 de diciembre";"1,46"
"2017";"Día 16 de diciembre";"1,47"
"2017";"Día 18 de diciembre";"1,43"
"2017";"Día 19 de diciembre";"1,48"
"2017";"Día 20 de diciembre";"1,48"
"2017";"Día 21 de diciembre";"1,47"
"2017";"Día 22 de diciembre";"1,48"
"2017";"Día 25 de diciembre";"1,48"
"2017";"Día 26 de diciembre";"1,48"
"2017";"Día 27 de diciembre";"1,47"
"2017";"Día 28 de diciembre";"1,52"
"2017";"Día 29 de diciembre";"1,57"
"2018";"2018";"1,57"
"2018";"Día 2 de enero";"1,62"
"2018";"Día 3 de enero";"1,59"
"2018";"Día 4 de enero";"1,54"
"2018";"Día 5 de enero";"1,52"
"2018";"Día 8 de enero";"1,48"
"2018";"Día 9 de enero";"1,51"
"2018";"Día 10 de enero";"1,55"
"2018";"Día 11 de enero";"1,54"
"2018";"Día 12 de enero";"1,5"
"2018";"Día 15 de enero";"1,53"
"2018";"Día 16 de enero";"1,5"
"2018";"Día 17 de enero";"1,5"
"2018";"Día 18 de enero";"1,49"
"2018";"Día 19 de enero";"1,44"
"2018";"Día 22 de enero";"1,39"
"2018";"Día 23 de enero";"1,36"
"2018";"Día 24 de enero";"1,36"
"2018";"Día 25 de enero";"1,41"
"2018";"Día 26 de enero";"1,4"
"2018";"Día 29 de enero";"1,42"
"2018";"Día 30 de enero";"1,41"
"2018";"Día 31 de enero";"1,42"
"2018";"Día 1 de febrero";"1,41"
"2018";"Día 2 de febrero";"1,46"
"2018";"Día 5 de febrero";"1,46"
"2018";"Día 6 de febrero";"1,43"
"2018";"Día 7 de febrero";"1,41"
"2018";"Día 8 de febrero";"1,45"
"2018";"Día 9 de febrero";"1,48"
"2018";"Día 12 de febrero";"1,48"
"2018";"Día 13 de febrero";"1,53"
"2018";"Día 14 de febrero";"1,51"
"2018";"Día 15 de febrero";"1,51"
"2018";"Día 16 de febrero";"1,46"
"2018";"Día 18 de febrero";"1,46"
"2018";"Día 19 de febrero";"1,51"
"2018";"Día 20 de febrero";"1,53"
"2018";"Día 21 de febrero";"1,52"
"2018";"Día 22 de febrero";"1,6"
"2018";"Día 23 de febrero";"1,59"
"2018";"Día 26 de febrero";"1,55"
"2018";"Día 27 de febrero";"1,56"
"2018";"Día 28 de febrero";"1,54"
"2018";"Día 1 de marzo";"1,51"
"2018";"Día 2 de marzo";"1,54"
"2018";"Día 5 de marzo";"1,49"
"2018";"Día 6 de marzo";"1,48"
"2018";"Día 7 de marzo";"1,45"
"2018";"Día 8 de marzo";"1,4"
"2018";"Día 9 de marzo";"1,44"
"2018";"Día 12 de marzo";"1,4"
"2018";"Día 13 de marzo";"1,39"
"2018";"Día 14 de marzo";"1,39"
"2018";"Día 15 de marzo";"1,38"
"2018";"Día 16 de marzo";"1,37"
"2018";"Día 19 de marzo";"1,33"
"2018";"Día 20 de marzo";"1,3"
"2018";"Día 21 de marzo";"1,33"
"2018";"Día 22 de marzo";"1,29"
"2018";"Día 23 de marzo";"1,26"
"2018";"Día 24 de marzo";"1,27"
"2018";"Día 26 de marzo";"1,25"
"2018";"Día 27 de marzo";"1,23"
"2018";"Día 28 de marzo";"1,21"
"2018";"Día 29 de marzo";"1,16"
"2018";"Día 30 de marzo";"1,16"
"2018";"Día 3 de abril";"1,18"
"2018";"Día 4 de abril";"1,16"
"2018";"Día 5 de abril";"1,23"
"2018";"Día 6 de abril";"1,23"
"2018";"Día 9 de abril";"1,23"
"2018";"Día 10 de abril";"1,26"
"2018";"Día 11 de abril";"1,27"
"2018";"Día 12 de abril";"1,25"
"2018";"Día 13 de abril";"1,23"
"2018";"Día 14 de abril";"1,24"
"2018";"Día 16 de abril";"1,24"
"2018";"Día 17 de abril";"1,22"
"2018";"Día 18 de abril";"1,21"
"2018";"Día 19 de abril";"1,28"
"2018";"Día 20 de abril";"1,28"
"2018";"Día 23 de abril";"1,31"
"2018";"Día 24 de abril";"1,3"
"2018";"Día 25 de abril";"1,3"
"2018";"Día 26 de abril";"1,27"
"2018";"Día 27 de abril";"1,26"
"2018";"Día 30 de abril";"1,28"
"2018";"Día 1 de mayo";"1,28"
"2018";"Día 2 de mayo";"1,31"
"2018";"Día 3 de mayo";"1,25"
"2018";"Día 4 de mayo";"1,29"
"2018";"Día 7 de mayo";"1,27"
"2018";"Día 8 de mayo";"1,31"
"2018";"Día 9 de mayo";"1,31"
"2018";"Día 10 de mayo";"1,31"
"2018";"Día 11 de mayo";"1,27"
"2018";"Día 14 de mayo";"1,33"
"2018";"Día 15 de mayo";"1,36"
"2018";"Día 16 de mayo";"1,41"
"2018";"Día 17 de mayo";"1,41"
"2018";"Día 18 de mayo";"1,44"
"2018";"Día 20 de mayo";"1,44"
"2018";"Día 21 de mayo";"1,52"
"2018";"Día 22 de mayo";"1,45"
"2018";"Día 23 de mayo";"1,42"
"2018";"Día 24 de mayo";"1,39"
"2018";"Día 25 de mayo";"1,45"
"2018";"Día 28 de mayo";"1,52"
"2018";"Día 29 de mayo";"1,62"
"2018";"Día 30 de mayo";"1,57"
"2018";"Día 31 de mayo";"1,48"
"2018";"Día 1 de junio";"1,45"
"2018";"Día 4 de junio";"1,34"
"2018";"Día 5 de junio";"1,39"
"2018";"Día 6 de junio";"1,5"
"2018";"Día 7 de junio";"1,45"
"2018";"Día 8 de junio";"1,47"
"2018";"Día 11 de junio";"1,45"
"2018";"Día 12 de junio";"1,45"
"2018";"Día 13 de junio";"1,42"
"2018";"Día 14 de junio";"1,37"
"2018";"Día 15 de junio";"1,3"
"2018";"Día 16 de junio";"1,31"
"2018";"Día 17 de junio";"1,31"
"2018";"Día 18 de junio";"1,27"
"2018";"Día 19 de junio";"1,25"
"2018";"Día 20 de junio";"1,26"
"2018";"Día 21 de junio";"1,35"
"2018";"Día 22 de junio";"1,37"
"2018";"Día 25 de junio";"1,37"
"2018";"Día 26 de junio";"1,4"
"2018";"Día 27 de junio";"1,36"
"2018";"Día 28 de junio";"1,37"
"2018";"Día 29 de junio";"1,33"
"2018";"Día 2 de julio";"1,3"
"2018";"Día 3 de julio";"1,3"
"2018";"Día 4 de julio";"1,31"
"2018";"Día 5 de julio";"1,34"
"2018";"Día 6 de julio";"1,32"
"2018";"Día 9 de julio";"1,31"
"2018";"Día 10 de julio";"1,29"
"2018";"Día 11 de julio";"1,31"
"2018";"Día 12 de julio";"1,29"
"2018";"Día 13 de julio";"1,27"
"2018";"Día 16 de julio";"1,29"
"2018";"Día 17 de julio";"1,26"
"2018";"Día 18 de julio";"1,29"
"2018";"Día 19 de julio";"1,29"
"2018";"Día 20 de julio";"1,32"
"2018";"Día 23 de julio";"1,32"
"2018";"Día 24 de julio";"1,32"
"2018";"Día 25 de julio";"1,38"
"2018";"Día 26 de julio";"1,38"
"2018";"Día 27 de julio";"1,4"
"2018";"Día 30 de julio";"1,44"
"2018";"Día 31 de julio";"1,41"
"2018";"Día 1 de agosto";"1,48"
"2018";"Día 2 de agosto";"1,47"
"2018";"Día 3 de agosto";"1,44"
"2018";"Día 6 de agosto";"1,43"
"2018";"Día 7 de agosto";"1,41"
"2018";"Día 8 de agosto";"1,42"
"2018";"Día 9 de agosto";"1,43"
"2018";"Día 10 de agosto";"1,43"
"2018";"Día 11 de agosto";"1,43"
"2018";"Día 13 de agosto";"1,47"
"2018";"Día 14 de agosto";"1,43"
"2018";"Día 15 de agosto";"1,46"
"2018";"Día 16 de agosto";"1,45"
"2018";"Día 17 de agosto";"1,48"
"2018";"Día 18 de agosto";"1,48"
"2018";"Día 20 de agosto";"1,42"
"2018";"Día 21 de agosto";"1,37"
"2018";"Día 22 de agosto";"1,41"
"2018";"Día 23 de agosto";"1,39"
"2018";"Día 24 de agosto";"1,41"
"2018";"Día 27 de agosto";"1,44"
"2018";"Día 28 de agosto";"1,48"
"2018";"Día 29 de agosto";"1,49"
"2018";"Día 30 de agosto";"1,49"
"2018";"Día 31 de agosto";"1,49"
"2018";"Día 1 de septiembre";"1,5"
"2018";"Día 3 de septiembre";"1,49"
"2018";"Día 4 de septiembre";"1,47"
"2018";"Día 5 de septiembre";"1,48"
"2018";"Día 6 de septiembre";"1,47"
"2018";"Día 7 de septiembre";"1,5"
"2018";"Día 10 de septiembre";"1,49"
"2018";"Día 11 de septiembre";"1,48"
"2018";"Día 12 de septiembre";"1,48"
"2018";"Día 13 de septiembre";"1,5"
"2018";"Día 14 de septiembre";"1,51"
"2018";"Día 15 de septiembre";"1,5"
"2018";"Día 16 de septiembre";"1,47"
"2018";"Día 17 de septiembre";"1,51"
"2018";"Día 18 de septiembre";"1,53"
"2018";"Día 19 de septiembre";"1,54"
"2018";"Día 20 de septiembre";"1,53"
"2018";"Día 21 de septiembre";"1,51"
"2018";"Día 24 de septiembre";"1,54"
"2018";"Día 25 de septiembre";"1,54"
"2018";"Día 26 de septiembre";"1,53"
"2018";"Día 27 de septiembre";"1,52"
"2018";"Día 28 de septiembre";"1,51"
"2018";"Día 29 de septiembre";"1,51"
"2018";"Día 1 de octubre";"1,53"
"2018";"Día 2 de octubre";"1,54"
"2018";"Día 3 de octubre";"1,55"
"2018";"Día 4 de octubre";"1,57"
"2018";"Día 5 de octubre";"1,59"
"2018";"Día 8 de octubre";"1,61"
"2018";"Día 9 de octubre";"1,61"
"2018";"Día 10 de octubre";"1,62"
"2018";"Día 11 de octubre";"1,65"
"2018";"Día 12 de octubre";"1,68"
"2018";"Día 13 de octubre";"1,67"
"2018";"Día 15 de octubre";"1,69"
"2018";"Día 16 de octubre";"1,66"
"2018";"Día 17 de octubre";"1,66"
"2018";"Día 18 de octubre";"1,74"
"2018";"Día 19 de octubre";"1,79"
"2018";"Día 22 de octubre";"1,72"
"2018";"Día 23 de octubre";"1,68"
"2018";"Día 24 de octubre";"1,65"
"2018";"Día 25 de octubre";"1,61"
"2018";"Día 26 de octubre";"1,6"
"2018";"Día 27 de octubre";"1,61"
"2018";"Día 29 de octubre";"1,56"
"2018";"Día 30 de octubre";"1,59"
"2018";"Día 31 de octubre";"1,57"
"2018";"Día 1 de noviembre";"1,59"
"2018";"Día 2 de noviembre";"1,59"
"2018";"Día 5 de noviembre";"1,58"
"2018";"Día 6 de noviembre";"1,61"
"2018";"Día 7 de noviembre";"1,63"
"2018";"Día 8 de noviembre";"1,61"
"2018";"Día 9 de noviembre";"1,61"
"2018";"Día 12 de noviembre";"1,61"
"2018";"Día 13 de noviembre";"1,62"
"2018";"Día 14 de noviembre";"1,63"
"2018";"Día 15 de noviembre";"1,64"
"2018";"Día 16 de noviembre";"1,65"
"2018";"Día 19 de noviembre";"1,66"
